Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2020-01-14,8:00:00,Smoking - Public Place,600 Block Sabine Street,,IN,APD Do Not Use,7611,,Male
NT,2020-01-14,8:50:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,ACT,APD Do Not Use,7611,Black or African American,Male
NT,2020-01-14,9:09:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,5930,Black or African American,Male
NT,2020-01-14,13:41:00,Possession Of Drug Paraphernalia,100 Block East 6th Street,,TERM,APD Do Not Use,8740,Black or African American,Male
NT,2020-01-14,21:00:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,8235,Black or African American,Female
NT,2020-01-14,22:03:00,Human Waste,E 6TH ST,N IH 35 SVRD SB,TERM,Other Agency,8140,Black or African American,Male
NT,2020-01-15,11:50:00,Possession Of Drug Paraphernalia,200 Block East 2nd Street,,IN,APD Do Not Use,3968,Black or African American,Female
NT,2020-01-15,13:30:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,TERM,APD Do Not Use,8594,Black or African American,Female
NT,2020-01-15,14:20:00,Possession Of Drug Paraphernalia,100 Block East 5th Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-01-15,14:20:00,Possession Of Drug Paraphernalia,100 Block East 5th Street,,ACT,APD Do Not Use,3968,White,Male
NT,2020-01-15,15:15:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,7284,White,Male
NT,2020-01-15,15:21:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,8105,Black,Male
NT,2020-01-15,15:45:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,ACT,APD Do Not Use,8110,White,Male
NT,2020-01-16,0:00:00,Public Intoxication,301 Brazos Street,,TERM,APD Do Not Use,7780,White,Male
NT,2020-01-16,3:00:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,8422,White,Male
NT,2020-01-16,20:49:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,8235,Hispanic or Latino,Female
NT,2020-01-17,0:00:00,Public Intoxication,316 East 6th Street,,IN,APD Do Not Use,8565,White,Male
NT,2020-01-17,0:01:00,Public Intoxication,6th Street And,Nueces Street,ACT,APD Do Not Use,3098,Hispanic or Latino,Male
NT,2020-01-17,12:40:00,Possession Of Drug Paraphernalia,100 Block East 5th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-01-17,16:16:00,Disorderly Conduct - Fighting,200 Block East 2nd Street,,TERM,APD Do Not Use,4973,White,Male
NT,2020-01-18,0:00:00,Public Intoxication,100 Block East 6th Street,,IN,APD Do Not Use,3957,Hispanic or Latino,Male
NT,2020-01-18,0:00:00,Public Intoxication,310 West 2nd Street,,IN,APD Do Not Use,8068,White,Male
NT,2020-01-18,11:59:00,Public Intoxication,500 Block Trinity Street,,ACT,APD Do Not Use,7887,White,Male
NT,2020-01-18,20:56:00,Pedestrian In Roadway/City Ordinance,North Ih 35 And Cesar Chavez Street,,IN,APD Do Not Use,8248,White,Male
NT,2020-01-18,23:22:00,Disorderly Conduct - Fighting,LAVACA ST,,IN,Other Agency,8110,White,Male
NT,2020-01-19,2:35:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,6781,Black or African American,Male
NT,2020-01-19,2:35:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,6781,Black or African American,Male
NT,2020-01-19,16:19:00,Disorderly Conduct-Indecent Exposure #,500 Block Brazos Street,,TERM,APD Do Not Use,8390,White,Male
NT,2020-01-19,16:19:00,Public Intoxication,500 Block Brazos Street,,TERM,APD Do Not Use,8390,White,Male
NT,2020-01-20,0:57:00,Public Intoxication,403 East 6th Street,,TERM,APD Do Not Use,8980,White,Female
NT,2020-01-20,1:23:00,Disorderly Conduct - Fighting,409 East 6th Street,,IN,APD Do Not Use,7216,Black or African American,Male
NT,2020-01-20,2:49:00,Public Intoxication,East 6th Street And,Navasota Street,TERM,APD Do Not Use,8403,White,Male
NT,2020-01-20,4:36:00,Public Intoxication,East 5th Street And,Neches Street,TERM,APD Do Not Use,8674,Black or African American,Male
NT,2020-01-20,4:36:00,Public Intoxication,East 5th Street And,Neches Street,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-01-21,15:26:00,Possession Of Drug Paraphernalia,E 6TH,,ACT,Other Agency,8226,White,Female
NT,2020-01-21,20:51:00,Public Intoxication,1500 Block Red River Street,,TERM,APD Do Not Use,8895,Black or African American,Male
TR,2020-01-21,20:51:00,Pedestrian On Roadway,1500 Block Red River Street,,TERM,APD Do Not Use,8895,Black or African American,Male
NT,2020-01-22,6:50:00,Possession Of Drug Paraphernalia,700 Block Congress Avenue,,IN,APD Do Not Use,3968,White,Male
NT,2020-01-22,21:15:00,Public Intoxication,400 Block West Avenue,,TERM,APD Do Not Use,7597,White,Male
NT,2020-01-23,12:00:00,Possession Of Drug Paraphernalia,6th Street And Neches Street,,ACT,APD Do Not Use,7766,Black or African American,Male
NT,2020-01-23,16:10:00,Possession Of Drug Paraphernalia,6th Street And Brazos Street,,IN,APD Do Not Use,7766,Black or African American,Male
NT,2020-01-23,23:51:00,Misrepresentation Of Age By Minor,314 East 6th Street,,TERM,APD Do Not Use,7796,White,Female
TR,2020-01-24,18:50:00,Pedestrian On Roadway,700 Block Neches Street,,IN,APD Do Not Use,7796,Hispanic or Latino,Male
NT,2020-01-24,20:48:00,Public Intoxication,East 6th Street And,Red River Street,ACT,APD Do Not Use,7796,White,Male
NT,2020-01-25,0:00:00,Public Intoxication,600 Block East 6th Street,,ACT,APD Do Not Use,8115,Hispanic or Latino,Male
NT,2020-01-25,1:23:00,Public Intoxication,325 East 6th Street,,TERM,APD Do Not Use,7597,White,Male
NT,2020-01-25,1:30:00,Public Intoxication,400 Block East 6th Street,,ACT,APD Do Not Use,8235,White,Male
NT,2020-01-25,2:06:00,Public Intoxication,1617 Holly Street,,IN,APD Do Not Use,8403,Hispanic or Latino,Male
NT,2020-01-25,9:40:00,"Possess, Consume, Sell Alcohol In Prohibited Park Area",600 Block Waller Creek,,TERM,APD Do Not Use,3968,Black or African American,Female
NT,2020-01-25,9:45:00,Human Waste,600 Block Neches Street,,TERM,APD Do Not Use,6136,Black or African American,Male
NT,2020-01-25,11:31:00,Public Intoxication,Red River Street And,East 10th Street,IN,APD Do Not Use,4495,White,Male
NT,2020-01-25,20:20:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,7796,White,Female
NT,2020-01-25,20:20:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,7796,White,Male
NT,2020-01-25,23:45:00,Public Intoxication,316 East 6th Street,,ACT,APD Do Not Use,8346,Asian,Male
NT,2020-01-26,0:00:00,Public Intoxication,East 6th Street And,Trinity Street,TERM,APD Do Not Use,7216,White,Male
NT,2020-01-26,2:11:00,Disregard Order Of A Police Officer,East 6th Street,Trinity Street,TERM,APD Do Not Use,8740,White,Male
NT,2020-01-26,11:12:00,Consuming Alcohol In A Public Street,SABINE,,TERM,Other Agency,7492,Black or African American,Female
TR,2020-01-26,11:53:00,Pedestrian On Roadway,TRINITY,,TERM,Other Agency,7492,White,Male
TR,2020-01-26,23:00:00,Pedestrian Crossing Midblock,500 Block East 7th Street,,TERM,APD Do Not Use,8235,Black or African American,Male
TR,2020-01-26,23:05:00,Pedestrian On Roadway,15th Street,Red River Street,TERM,APD Do Not Use,8392,Black or African American,Male
NT,2020-01-27,2:09:00,Disorderly Conduct - Fighting,409 East 6th Street,,ACT,APD Do Not Use,8289,Hispanic or Latino,Male
NT,2020-01-27,2:11:00,Disregard Order Of A Police Officer,409 East 6th Street,,IN,APD Do Not Use,8422,Black or African American,Female
NT,2020-01-27,14:12:00,Disorderly Conduct-Indecent Exposure #,GEORGIAN,,TERM,Other Agency,8116,Black or African American,Female
NT,2020-01-27,17:33:00,Possession Of Drug Paraphernalia,TRINITY ST,,IN,Other Agency,7804,Black or African American,Male
NT,2020-01-28,0:00:00,Public Intoxication,400 Block Congress Avenue,,TERM,APD Do Not Use,7043,White,Male
NT,2020-01-28,12:17:00,Possession Of Drug Paraphernalia,BRAZOS ST,E 3RD ST,TERM,Other Agency,7284,White,Male
NT,2020-01-29,13:33:00,Littering,500 Block Brazos Street,,TERM,APD Do Not Use,8110,Black or African American,Male
NT,2020-01-29,15:15:00,Consuming Alcohol In A Public Street,7th Street And Red River Street,,IN,APD Do Not Use,8067,White,Female
NT,2020-01-31,0:01:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,TERM,APD Do Not Use,7759,Black or African American,Male
NT,2020-01-31,1:30:00,Disregard Order Of A Police Officer,500 Block East 6th Street,,TERM,APD Do Not Use,8230,White,Male
NT,2020-01-31,1:30:00,Public Intoxication,500 Block East 6th Street,,IN,APD Do Not Use,8230,White,Male
NT,2020-01-31,1:49:00,Public Intoxication,603 Sabine Street,,ACT,APD Do Not Use,7849,White,Male
NT,2020-01-31,2:16:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7887,Black or African American,Female
NT,2020-01-31,7:10:00,Possession Of Drug Paraphernalia,600 Block Waller Creek,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-01-31,9:00:00,Consuming Alcohol In A Public Street,700 Block Neches Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-01-31,9:15:00,Consuming Alcohol In A Public Street,,,TERM,APD Do Not Use,6627,White,Female
NT,2020-01-31,9:15:00,Consuming Alcohol In A Public Street,7th Street And Neches Street,,IN,APD Do Not Use,6627,Hispanic or Latino,Male
NT,2020-01-31,10:30:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,TERM,APD Do Not Use,7345,Black or African American,Male
NT,2020-01-31,11:00:00,Possession Of Drug Paraphernalia,TRINITY,,TERM,Other Agency,4949,White,Male
NT,2020-01-31,13:28:00,Possession Of Drug Paraphernalia,E 4TH ST,,TERM,Other Agency,7511,White,Male
NT,2020-01-31,18:27:00,Possession Of Drug Paraphernalia,East 6th Street And Neches Street,,TERM,APD Do Not Use,7872,Hispanic or Latino,Male
NT,2020-01-31,18:50:00,Consuming Alcohol In A Public Street,300 Block East 6th Street,,IN,APD Do Not Use,8346,White,Male
NT,2020-02-01,0:00:00,Public Intoxication,217 East 6th Street,,TERM,APD Do Not Use,8740,Hispanic or Latino,Male
NT,2020-02-01,0:00:00,Public Intoxication,501 East 8th Street,,IN,APD Do Not Use,6091,White,Male
NT,2020-02-01,0:30:00,Aggressive Solicitation,600 Block Neches Street,,IN,APD Do Not Use,8235,White,Female
NT,2020-02-01,2:11:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,8230,Black or African American,Male
NT,2020-02-01,2:30:00,Public Intoxication,400 Block East 7th Street,,TERM,APD Do Not Use,8235,White,Male
NT,2020-02-01,10:00:00,Consuming Alcohol In A Public Street,7th Street And Sabine Street,,IN,APD Do Not Use,6627,Black or African American,Male
NT,2020-02-01,10:13:00,Possession Of Drug Paraphernalia,East 7th Street And Neches Street,,TERM,APD Do Not Use,6136,White,Male
NT,2020-02-01,10:45:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,IN,APD Do Not Use,7203,Black or African American,Male
NT,2020-02-01,10:49:00,Human Waste,800 Block Trinity Street,,TERM,APD Do Not Use,7095,Black or African American,Male
NT,2020-02-01,13:39:00,Possession Of Drug Paraphernalia,East 6th Street And Neches Street,,IN,APD Do Not Use,7759,White,Male
NT,2020-02-01,14:00:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,7611,Black or African American,Male
NT,2020-02-01,18:35:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,8110,White,Male
NT,2020-02-01,20:15:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,8235,Black or African American,Male
NT,2020-02-01,22:19:00,Public Intoxication,30 North Ih 35 Service Road,,TERM,APD Do Not Use,7597,White,Male
NT,2020-02-01,23:30:00,Public Intoxication,1213 Sabine Street,,IN,APD Do Not Use,8676,White,Male
NT,2020-02-02,0:00:00,Possession Of Drug Paraphernalia,400 Block Sabine Street,,IN,APD Do Not Use,7611,Hispanic or Latino,Male
NT,2020-02-02,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8115,White,Male
NT,2020-02-02,1:00:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,ACT,APD Do Not Use,7887,Hispanic or Latino,Female
NT,2020-02-02,1:11:00,Public Intoxication,80 Block Rainey Street,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2020-02-02,2:05:00,Disregard Order Of A Police Officer,500 Block Trinity Street,,TERM,APD Do Not Use,5159,Hispanic or Latino,Female
NT,2020-02-02,2:20:00,Interference With A Police Service Animal,500 Block Trinity Street,,TERM,APD Do Not Use,7887,Hispanic or Latino,Male
NT,2020-02-02,8:00:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-02,10:44:00,Possession Of Drug Paraphernalia,100 Block East 9th Street,,IN,APD Do Not Use,4556,White,Male
NT,2020-02-02,13:18:00,Possession Of Drug Paraphernalia,717 East 7th Street,,TERM,APD Do Not Use,7345,Black or African American,Male
NT,2020-02-02,21:50:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2020-02-03,0:00:00,Public Intoxication,2600 Block Guadalupe Street,,ACT,APD Do Not Use,8514,White,Male
TR,2020-02-03,0:14:00,Pedestrian Walking Against Light,E 6TH ST,TRINITY ST,IN,Other Agency,8140,White,Male
TR,2020-02-03,0:58:00,Pedestrian Crossing Midblock,E 6TH ST,,IN,Other Agency,8140,White,Male
TR,2020-02-03,1:29:00,Pedestrian Walking Against Light,E 6TH ST,TRINITY ST,ACT,Other Agency,8140,Hispanic or Latino,Male
TR,2020-02-03,1:35:00,Pedestrian Walking Against Light,TRINITY STREET,,IN,Other Agency,8140,Hispanic or Latino,Male
NT,2020-02-03,2:22:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-03,7:50:00,Human Waste,E. 6TH STREET,,IN,Other Agency,4949,Hispanic or Latino,Male
NT,2020-02-03,7:55:00,Consuming Alcohol In A Public Street,600 Block East 8th Street,,IN,APD Do Not Use,4988,Black,Male
NT,2020-02-03,8:00:00,Possession Of Drug Paraphernalia,700 Block Waller Creek,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-03,8:19:00,Possession Of Drug Paraphernalia,E. 6TH STREET,,TERM,Other Agency,4949,Black or African American,Male
NT,2020-02-03,8:33:00,Possession Of Drug Paraphernalia,BRAZOS ST,,TERM,Other Agency,4949,White,Male
NT,2020-02-03,8:53:00,Possession Of Drug Paraphernalia,400 Block Sabine Street,,IN,APD Do Not Use,7638,Black or African American,Female
NT,2020-02-03,8:54:00,Consuming Alcohol In A Public Street,800 Block East 11th Street,,IN,APD Do Not Use,7345,White,Male
NT,2020-02-03,9:00:00,Human Waste,400 Block East 6th Street,,IN,APD Do Not Use,7511,White,Male
TR,2020-02-03,10:00:00,Pedestrian Walking Against Light,7th Street And Red River Street,,IN,APD Do Not Use,4973,Hispanic or Latino,Male
TR,2020-02-03,10:00:00,Pedestrian Walking Against Light,7th Street And Red River Street,,TERM,APD Do Not Use,4973,Hispanic or Latino,Male
NT,2020-02-03,10:20:00,Consuming Alcohol In A Public Street,900 Block Congress Avenue,,TERM,APD Do Not Use,4973,Black or African American,Male
NT,2020-02-03,10:24:00,Consuming Alcohol In A Public Street,900 Block Congress Avenue,,IN,APD Do Not Use,4973,Black or African American,Male
NT,2020-02-03,11:36:00,Possession Of Drug Paraphernalia,600 Block Brazos Street,,IN,APD Do Not Use,4951,White,Male
NT,2020-02-03,13:45:00,Possession Of Drug Paraphernalia,400 Block Guadalupe Street,,TERM,APD Do Not Use,7284,Black or African American,Male
TR,2020-02-03,14:04:00,Pedestrian Walking Against Light,East 8th Street And Congress Avenue,,ACT,APD Do Not Use,7837,White,Male
NT,2020-02-03,14:20:00,Obstruction in the DACC Area Prohibited,700 Block Red River Street,,TERM,APD Do Not Use,8221,Hispanic or Latino,Male
NT,2020-02-03,14:42:00,Pedestrian In Roadway/City Ordinance,716 Red River Street,,TERM,APD Do Not Use,8226,Black or African American,Male
TR,2020-02-03,15:00:00,Pedestrian Crossing Midblock,8th Street And Ih 35,,TERM,APD Do Not Use,8067,Black or African American,Male
TR,2020-02-03,22:00:00,Pedestrian Crossing Midblock,605 North Ih 35,,IN,APD Do Not Use,7837,Black or African American,Male
NT,2020-02-03,22:15:00,Human Waste,East 7th Street And Ih 35,,IN,APD Do Not Use,8067,White,Male
TR,2020-02-03,22:50:00,Pedestrian Walking Against Light,East 6th Street And Neches Street,,TERM,APD Do Not Use,8226,Black or African American,Male
TR,2020-02-03,23:07:00,Pedestrian Crossing Midblock,East 6th Street And Neches Street,,TERM,APD Do Not Use,8067,Black or African American,Male
NT,2020-02-04,0:00:00,Disorderly Conduct - Window Peeping,1011 West 23rd Street,,TERM,APD Do Not Use,8214,White,Male
NT,2020-02-04,0:00:00,Public Intoxication,201 Brazos Street,,IN,APD Do Not Use,8594,White,Male
NT,2020-02-04,0:47:00,Public Intoxication,512 San Jacinto Boulevard,,TERM,APD Do Not Use,7345,White,Male
TR,2020-02-04,8:38:00,Pedestrian Walking Against Light,200 Block East 6th Street,,IN,APD Do Not Use,7095,White,Male
NT,2020-02-04,8:50:00,Consuming Alcohol In A Public Street,100 Block East 6th Street,,TERM,APD Do Not Use,6136,White,Male
NT,2020-02-04,9:47:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,IN,APD Do Not Use,4973,Hispanic or Latino,Female
NT,2020-02-04,9:53:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,IN,APD Do Not Use,4988,Hispanic or Latino,Male
TR,2020-02-04,10:13:00,Pedestrian Crossing Midblock,400 Block East 6th Street,,IN,APD Do Not Use,6145,White,Male
NT,2020-02-04,10:30:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,TERM,APD Do Not Use,6290,White,Male
NT,2020-02-04,12:20:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,IN,APD Do Not Use,5930,Hispanic or Latino,Male
NT,2020-02-04,12:30:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,6290,Black or African American,Male
NT,2020-02-04,12:30:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,TERM,APD Do Not Use,6290,Black or African American,Male
NT,2020-02-04,13:20:00,Possession Of Drug Paraphernalia,100 Block East 5th Street,,IN,APD Do Not Use,6136,Hispanic or Latino,Male
NT,2020-02-04,14:10:00,Pedestrian In Roadway/City Ordinance,Ih 35 And 7th Street,,IN,APD Do Not Use,8067,Black or African American,Male
NT,2020-02-04,14:20:00,Pedestrian In Roadway/City Ordinance,East 7th Street And Ih 35,,TERM,APD Do Not Use,8221,Black or African American,Female
TR,2020-02-04,14:20:00,Pedestrian Crossing Midblock,717 East 7th Street,,TERM,APD Do Not Use,7837,White,Female
TR,2020-02-04,14:45:00,Pedestrian Walking Against Light,700 Block North Ih 35,,IN,APD Do Not Use,8226,White,Male
NT,2020-02-04,15:25:00,Pedestrian In Roadway/City Ordinance,Ih 35 And East 6th Street,,IN,APD Do Not Use,8067,Black or African American,Male
NT,2020-02-04,15:40:00,Possession Of Drug Paraphernalia,504 Trinity Street,,TERM,APD Do Not Use,7837,Black or African American,Male
TR,2020-02-04,16:50:00,Pedestrian Crossing Midblock,East 7th Street And Red River Street,,TERM,APD Do Not Use,7837,White,Male
NT,2020-02-04,21:19:00,Open Glass Container,BRAZOS ST,,IN,Other Agency,8594,White,Male
NT,2020-02-05,10:00:00,Smoking - Public Place,700 Block Waller Creek,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-05,10:00:00,Smoking - Public Place,800 Block Waller Creek,,ACT,APD Do Not Use,4973,Black or African American,Male
NT,2020-02-05,10:00:00,"Possess, Consume, Sell Alcohol In Prohibited Park Area",700 Block Waller Creek,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-05,11:00:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,IN,APD Do Not Use,6290,Black or African American,Male
NT,2020-02-05,11:00:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,ACT,APD Do Not Use,7095,Black or African American,Male
NT,2020-02-05,11:00:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,6290,Black or African American,Male
NT,2020-02-05,11:23:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,IN,APD Do Not Use,7284,Hispanic or Latino,Male
NT,2020-02-05,11:55:00,Possession Of Drug Paraphernalia,500 Block East 8th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-05,13:09:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,IN,APD Do Not Use,6136,Hispanic or Latino,Male
NT,2020-02-05,15:40:00,Possession Of Drug Paraphernalia,5th Street And Congress Avenue,,TERM,APD Do Not Use,7284,White,Male
NT,2020-02-06,0:00:00,Public Intoxication,700 Block East 7th Street,,TERM,APD Do Not Use,8248,Hispanic or Latino,Male
NT,2020-02-06,0:00:00,Smoking - Public Place,600 Block Sabine Street,,IN,APD Do Not Use,4973,Black or African American,Male
NT,2020-02-06,1:53:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,IN,APD Do Not Use,7945,Black or African American,Male
NT,2020-02-06,9:00:00,Littering,700 Block Neches Street,,IN,APD Do Not Use,3968,Black or African American,Male
TR,2020-02-06,11:20:00,Pedestrian Walking Against Light,7th Street And Red River Street,,IN,APD Do Not Use,4973,Black or African American,Male
NT,2020-02-06,14:00:00,Disorderly Conduct - Fighting,6th Street And Neches Street,,ACT,APD Do Not Use,7824,Hispanic or Latino,Male
NT,2020-02-06,14:06:00,Possession Of Drug Paraphernalia,RED RIVER,,IN,Other Agency,4949,Black or African American,Male
NT,2020-02-06,14:10:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,7433,Black or African American,Male
NT,2020-02-06,22:53:00,Public Intoxication,East 7th Street And,San Jacinto Boulevard,TERM,APD Do Not Use,8139,White,Male
NT,2020-02-06,23:50:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-02-07,2:00:00,Disorderly Conduct - Fighting,East 6th Street And Neches Street,,IN,APD Do Not Use,8190,Hispanic or Latino,Female
NT,2020-02-07,2:00:00,Disorderly Conduct - Fighting,600 Block Neches Street,,IN,APD Do Not Use,8235,Hispanic or Latino,Female
NT,2020-02-07,2:15:00,Disorderly Conduct - Fighting,600 Block Neches Street,,ACT,APD Do Not Use,7796,Asian,Female
NT,2020-02-07,6:30:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-07,10:10:00,Possession Of Drug Paraphernalia,600 Block Red River Street,,IN,APD Do Not Use,3968,Black or African American,Male
TR,2020-02-07,13:41:00,Pedestrian On Roadway,N IH 35,,IN,Other Agency,7492,Black or African American,Male
TR,2020-02-07,14:24:00,Pedestrian On Roadway,East 5th Street And,Neches Street,ACT,APD Do Not Use,7638,Black or African American,Female
NT,2020-02-07,17:58:00,Public Intoxication,Sabine Street And,East 7th Street,IN,APD Do Not Use,7872,Hispanic or Latino,Male
NT,2020-02-07,21:29:00,Disregard Order Of A Police Officer,7th Street And,Neches Street,TERM,APD Do Not Use,8953,Black or African American,Female
NT,2020-02-07,21:29:00,Obstruction in the DACC Area Prohibited,7th Street And,Neches Street,TERM,APD Do Not Use,8953,Black or African American,Female
NT,2020-02-07,23:57:00,Human Waste,500 Block Trinity Street,,IN,APD Do Not Use,7887,Black or African American,Male
NT,2020-02-08,0:00:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,TERM,APD Do Not Use,7872,White,Male
NT,2020-02-08,0:24:00,Minor In Possession Of Alcohol,400 Block East 6th Street,,IN,APD Do Not Use,8224,Hispanic or Latino,Male
NT,2020-02-08,0:24:00,Open Glass Container,400 Block East 6th Street,,TERM,APD Do Not Use,8224,Hispanic or Latino,Male
NT,2020-02-08,0:40:00,Disregard Order Of A Police Officer,400 Block East 6th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2020-02-08,1:00:00,Public Intoxication,79 Rainey Street,,TERM,APD Do Not Use,5617,Black or African American,Male
NT,2020-02-08,2:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7945,White,Male
NT,2020-02-08,2:10:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,5159,Hispanic or Latino,Male
NT,2020-02-08,7:25:00,Human Waste,CONGRESS AVE,,IN,Other Agency,7638,Hispanic or Latino,Male
NT,2020-02-08,8:30:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,ACT,APD Do Not Use,4988,Black or African American,Male
TR,2020-02-08,9:00:00,Pedestrian On Roadway,600 Block Trinity Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-08,10:47:00,Consuming Alcohol In A Public Street,SABINE,,TERMA,Other Agency,4949,Hispanic or Latino,Male
NT,2020-02-08,10:53:00,Consuming Alcohol In A Public Street,SABINE,,IN,Other Agency,4949,Hispanic or Latino,Male
NT,2020-02-08,11:50:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,IN,APD Do Not Use,7638,Hispanic or Latino,Male
NT,2020-02-08,11:50:00,Pedestrian In Roadway/City Ordinance,700 Block East 7th Street,,IN,APD Do Not Use,7638,Hispanic or Latino,Male
NT,2020-02-08,11:50:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,IN,APD Do Not Use,7638,Hispanic or Latino,Male
NT,2020-02-08,11:54:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,TERM,APD Do Not Use,4988,Hispanic or Latino,Female
NT,2020-02-08,12:00:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,7511,White,Male
NT,2020-02-08,12:07:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,7766,Black or African American,Female
NT,2020-02-08,13:25:00,Pedestrian In Roadway/City Ordinance,500 Block East 6th Street,,IN,APD Do Not Use,7284,White,Male
NT,2020-02-08,13:25:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,7284,White,Male
NT,2020-02-08,14:40:00,Possession Of Drug Paraphernalia,800 Block Red River Street,,TERM,APD Do Not Use,7284,White,Male
NT,2020-02-08,14:46:00,Possession Of Drug Paraphernalia,400 Block East 9th Street,,IN,APD Do Not Use,4988,Hispanic or Latino,Male
NT,2020-02-08,18:42:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,8740,Hispanic or Latino,Male
NT,2020-02-08,21:06:00,Public Intoxication,East 5th Street And,Trinity Street,ACT,APD Do Not Use,8235,White,Male
NT,2020-02-08,21:38:00,Simple Assault By Contact-Family,2700 Block Guadalupe Street,,TERM,APD Do Not Use,8881,Black or African American,Male
NT,2020-02-08,21:38:00,Public Intoxication,2700 Block Guadalupe Street,,ACT,APD Do Not Use,8881,Black or African American,Male
NT,2020-02-09,0:20:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,ACT,APD Do Not Use,7887,Hispanic or Latino,Male
